datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/09/08 16:30:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,17,0,1,-22.2760,-43.5500,16.1
2020/09/08 16:30:00,AQUA_M-T,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,17,0,0.8,-22.2620,-42.4740,7.6
2020/09/08 16:30:00,AQUA_M-T,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,17,0,1,-22.0560,-43.1870,9
2020/09/08 16:30:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,17,0,0.9,-22.3980,-43.3120,9
2020/09/08 16:30:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,17,0,0.8,-22.5350,-44.4310,73.5
2020/09/09 17:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,18,0,1,-22.3420,-43.1520,18.7
2020/09/09 17:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,18,0,1,-22.8120,-42.2690,32.9
2020/09/09 17:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,18,0,1,-22.8110,-42.2640,28
2020/09/09 17:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,AREAL,Mata Atlantica,18,0,0.9,-22.3090,-43.1660,16.2
2020/09/09 17:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RIO DAS FLORES,Mata Atlantica,18,0,1,-22.1270,-43.5470,37.6
2020/09/09 17:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RIO DAS FLORES,Mata Atlantica,18,0,1,-22.1220,-43.5530,34.7
2020/09/09 17:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMBUCI,Mata Atlantica,18,0,1,-21.4110,-41.9040,29.8
2020/09/09 17:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMBUCI,Mata Atlantica,18,0,1,-21.4040,-41.8710,36.6
2020/09/09 17:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMBUCI,Mata Atlantica,18,0,1,-21.3950,-41.8770,44.3
2020/09/10 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO JOSE DE UBA,Mata Atlantica,18,0.4,1,-21.3050,-41.8530,10.2
2020/09/10 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,Mata Atlantica,19,0,1,-21.5600,-42.0820,9
2020/09/10 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,19,0,1,-22.5620,-42.1840,11.2
2020/09/10 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,TRAJANO DE MORAES,Mata Atlantica,19,0,1,-22.1490,-42.2580,21.5
2020/09/10 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PIRAI,Mata Atlantica,19,0,1,-22.5670,-43.8330,13.5
2020/09/10 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,19,0,1,-22.2260,-43.0580,15.5
2020/09/10 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,19,0,1,-22.2240,-43.0390,104.7
2020/09/10 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,AREAL,Mata Atlantica,19,0,0.9,-22.2090,-43.0650,24.6
2020/09/10 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,AREAL,Mata Atlantica,19,0,0.9,-22.2020,-43.0600,74.3
2020/09/10 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,Mata Atlantica,19,0,1,-22.2000,-43.0440,26.6
2020/09/10 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,AREAL,Mata Atlantica,19,0,1,-22.1970,-43.0660,23.1
2020/09/10 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,19,0,0.9,-22.1950,-43.0490,38.9
2020/09/11 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VOLTA REDONDA,Mata Atlantica,20,0,-999,-22.4990,-44.0620,12.1
2020/09/11 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ITATIAIA,Mata Atlantica,20,0,0.8,-22.3510,-44.5770,15.9
2020/09/11 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ITATIAIA,Mata Atlantica,20,0,0.8,-22.3490,-44.5650,21.6
2020/09/11 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,20,0,1,-22.2390,-43.0280,24.1
2020/09/11 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,20,0,1,-22.2080,-43.6580,13
2020/09/11 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,20,0,1,-22.2060,-43.6440,27.7
2020/09/11 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,20,0,1,-22.1730,-43.3180,19.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,20,0,1,-22.1730,-43.3120,49.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,20,0,1,-22.1710,-43.3030,47.6
2020/09/11 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,20,0,1,-22.1700,-43.2980,40.9
2020/09/12 16:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PATY DO ALFERES,Mata Atlantica,21,0,1,-22.3680,-43.3600,39.2
2020/09/12 16:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PATY DO ALFERES,Mata Atlantica,21,0,1,-22.3640,-43.3530,30.4
2020/09/12 16:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,21,0,-999,-22.1640,-43.2970,29.3
2020/09/12 16:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,21,0,1,-22.0590,-43.3110,28
2020/09/12 16:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,21,0,1,-22.0470,-43.3160,43.1
2020/09/12 16:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO SEBASTIAO DO ALTO,Mata Atlantica,21,0,1,-21.8380,-42.0830,37
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PIRAI,Mata Atlantica,22,0,1,-22.5980,-44.0280,18.4
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,21,0,1,-22.5920,-42.7230,11.5
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RIO BONITO,Mata Atlantica,22,0,1,-22.8220,-42.6180,6.9
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RIO BONITO,Mata Atlantica,22,0,1,-22.7160,-42.6830,9.2
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,BELFORD ROXO,Mata Atlantica,-999,0,1,-22.6970,-43.3390,9.5
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PIRAI,Mata Atlantica,22,0,1,-22.6630,-43.9100,12.1
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,22,0,0.9,-22.6080,-42.6430,9.1
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,22,0,0.9,-22.6070,-42.6320,12.1
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,22,0,1,-22.8080,-42.4070,11.2
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ARMACAO DOS BUZIOS,Mata Atlantica,-999,0,1,-22.7620,-41.9960,7.3
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,22,0,1,-22.7060,-42.2820,10.3
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,22,0,1,-22.6980,-42.2950,16.5
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,15,0,0.8,-22.2470,-42.4840,32.7
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,22,0,1,-22.6970,-42.2840,47.1
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,22,0,1,-21.9250,-42.2770,8.6
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO SEBASTIAO DO ALTO,Mata Atlantica,22,0,1,-21.8360,-42.1040,9
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO SEBASTIAO DO ALTO,Mata Atlantica,22,0,1,-21.8340,-42.0920,11.1
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,Mata Atlantica,22,0,1,-21.5630,-42.1850,10.1
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,22,0,1,-21.2570,-41.8190,12
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PIRAI,Mata Atlantica,22,0,1,-22.6000,-44.0380,12.6
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,22,0,0.9,-22.2610,-42.7790,10.7
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,22,0,1,-22.2090,-43.6420,213.7
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RIO DAS FLORES,Mata Atlantica,22,0,1,-22.2080,-43.6320,307.9
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,Mata Atlantica,22,0,1,-22.1860,-42.9520,10.5
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,22,0,1,-22.1710,-43.1060,19.8
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,12,0,0.9,-22.1610,-42.7930,24.9
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,10,0,1,-22.1590,-42.7820,16.4
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,22,0,1,-22.0800,-43.3370,11.1
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,22,0,1,-22.0810,-43.3480,6.5
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,22,0,1,-22.0700,-43.2110,18.5
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,22,0,1,-22.0590,-43.2020,51
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAPUCAIA,Mata Atlantica,22,0,1,-21.9550,-42.8410,18.5
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAPUCAIA,Mata Atlantica,22,0,1,-21.9530,-42.8300,9.4
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,22,0,1,-22.5730,-44.5510,20.4
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,22,0,1,-22.5720,-44.5410,12.1
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,-999,0,0.9,-22.5540,-43.2560,9.5
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,22,0,1,-22.4610,-43.7950,14.5
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,QUATIS,Mata Atlantica,22,0,0.9,-22.4390,-44.2600,8.3
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,22,0,0.9,-22.4210,-44.3900,8.8
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,22,0,0.9,-22.4010,-44.5030,7.8
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PATY DO ALFERES,Mata Atlantica,22,0,1,-22.3590,-43.3530,39.4
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,BARRA MANSA,Mata Atlantica,22,0,1,-22.3950,-44.0830,8.9
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,22,0,0.8,-22.3930,-44.5140,6.2
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,22,0,0.9,-22.3920,-44.5040,6.6
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PATY DO ALFERES,Mata Atlantica,20,0,0.9,-22.3580,-43.3430,11.7
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PATY DO ALFERES,Mata Atlantica,22,0,1,-22.3510,-43.3640,32.3
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,22,0,0.9,-22.2780,-44.3510,33.8
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PATY DO ALFERES,Mata Atlantica,22,0,1,-22.3500,-43.3540,14.4
2020/09/13 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,22,0,0.8,-22.2760,-44.3410,50
2020/09/14 17:30:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,23,0,1,-22.5890,-44.5430,105.7
2020/09/14 17:30:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,23,0,1,-22.5880,-44.5390,90.5
2020/09/14 15:50:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ITAOCARA,Mata Atlantica,23,0,1,-21.7550,-42.1620,45.7
2020/09/14 15:50:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,23,0,1,-21.7490,-41.4330,28.9
2020/09/14 15:50:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,23,0,1,-21.7440,-41.4390,39.1
2020/09/15 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,24,0,1,-22.1470,-43.2320,8.1
2020/09/15 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,24,0,1,-21.4710,-41.2560,9.2
2020/09/15 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ITATIAIA,Mata Atlantica,24,0,1,-22.5110,-44.5830,7.3
2020/09/15 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ITATIAIA,Mata Atlantica,24,0,1,-22.5100,-44.5720,8.3
2020/09/15 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ITATIAIA,Mata Atlantica,24,0,1,-22.5090,-44.5780,10.3
2020/09/16 17:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,25,0,1,-22.4860,-44.3870,33.6
2020/09/16 17:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,25,0,1,-22.4830,-44.3950,29.4
2020/09/16 17:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,25,0,1,-22.0520,-43.3040,67.1
2020/09/16 17:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,25,0,1,-22.0480,-43.2970,94.2
2020/09/16 17:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,25,0,1,-22.0450,-43.2710,37.3
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAQUAREMA,Mata Atlantica,25,0,1,-22.8560,-42.5240,11.7
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,26,0,1,-22.8050,-42.8680,8.3
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,11,0,1,-22.4530,-43.1630,41.9
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RIO CLARO,Mata Atlantica,26,0,1,-22.6550,-44.0340,26.2
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,27,0,1,-22.1590,-43.6790,10.7
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RIO DAS FLORES,Mata Atlantica,26,0,1,-22.1570,-43.6640,26.7
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,26,0,0.9,-22.3180,-42.4310,18.3
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,17,0,0.8,-22.2640,-42.5040,19.6
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,16,0.1,0.8,-22.2450,-42.5000,10.5
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAPUCAIA,Mata Atlantica,26,0.2,1,-22.0490,-42.9180,44.9
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAPUCAIA,Mata Atlantica,26,0.1,1,-22.0500,-42.9310,12.2
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAPUCAIA,Mata Atlantica,26,0.1,1,-22.0400,-42.9330,34.7
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAPUCAIA,Mata Atlantica,26,0.1,1,-22.0380,-42.9190,132
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,26,0,1,-21.9610,-41.4440,6.2
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO JOAO DA BARRA,Mata Atlantica,26,0,1,-21.7040,-41.1310,22.8
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO JOAO DA BARRA,Mata Atlantica,26,0,1,-21.7020,-41.1210,6.8
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ITALVA,Mata Atlantica,26,0,1,-21.3800,-41.6060,10.8
2020/09/17 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ITALVA,Mata Atlantica,26,0,1,-21.3810,-41.6170,10.2
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,27,0,1,-22.4180,-43.9850,26.7
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,27,0,1,-22.4150,-43.9680,30.1
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,27,0,1,-22.4100,-43.9760,35
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,19,0.7,0.9,-22.3950,-43.2800,34.2
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,27,0,1,-22.2610,-43.4910,27.3
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,26,0,1,-22.2090,-43.3470,22.3
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,27,0,1,-22.2060,-43.3540,17.2
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,Mata Atlantica,25,2.5,0.6,-22.1840,-42.9290,24.1
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,Mata Atlantica,25,2.8,0.6,-22.1800,-42.9100,22.8
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,TRAJANO DE MORAES,Mata Atlantica,24,0.7,1,-22.1490,-42.2590,27.3
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RIO DAS FLORES,Mata Atlantica,27,0,1,-22.0720,-43.6020,39.2
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ITAOCARA,Mata Atlantica,27,0,1,-21.7500,-42.1770,74.8
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ITAOCARA,Mata Atlantica,27,0,1,-21.7460,-42.1540,48.1
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VOLTA REDONDA,Mata Atlantica,27,0,1,-22.5110,-44.0350,18.7
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VOLTA REDONDA,Mata Atlantica,27,0,1,-22.5080,-44.0290,41.9
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PINHEIRAL,Mata Atlantica,27,0,1,-22.5080,-44.0180,31.2
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,12,0.6,0.9,-22.4800,-43.1770,18.4
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RIO CLARO,Mata Atlantica,27,0,1,-22.6530,-44.0630,24
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RIO CLARO,Mata Atlantica,27,0,1,-22.6500,-44.0460,82.2
2020/09/18 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PIRAI,Mata Atlantica,27,0,1,-22.6390,-44.0480,30
2020/09/19 16:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,TRAJANO DE MORAES,Mata Atlantica,23,0,1,-22.1500,-42.2660,28.5
2020/09/19 16:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,19,0,1,-22.1390,-42.2870,29.5
2020/09/19 16:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,TRAJANO DE MORAES,Mata Atlantica,24,0,1,-22.1370,-42.2670,42.6
2020/09/19 16:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAPUCAIA,Mata Atlantica,6,0,1,-22.0700,-42.9780,52.6
2020/09/19 16:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,16,0,-999,-22.0690,-43.0210,24.6
2020/09/19 16:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAPUCAIA,Mata Atlantica,10,0,1,-22.0670,-42.9970,89.1
2020/09/19 16:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAPUCAIA,Mata Atlantica,0,0,1,-22.0670,-42.9540,29.4
2020/09/19 16:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAPUCAIA,Mata Atlantica,5,0,1,-22.0650,-42.9730,67.9
2020/09/19 16:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,19,0,-999,-22.0610,-43.0270,23.8
2020/09/19 16:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAPUCAIA,Mata Atlantica,13,0,1,-22.0590,-43.0040,259
2020/09/19 16:10:00,AQUA_M-T,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,16,0.7,0.7,-22.3090,-42.5500,58.6
2020/09/26 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,2,0,1,-21.6990,-41.2880,9
2020/09/26 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,2,0,1,-21.6970,-41.2750,74.7
2020/09/26 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,2,0,1,-21.6920,-41.2810,36.5
2020/09/26 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,2,0,1,-21.6900,-41.2680,21.6
2020/09/26 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,3,0,0.1,-22.2030,-44.1220,76.2
2020/09/26 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,3,0,0.1,-22.2010,-44.1170,83.7
2020/09/27 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,2,4.8,0.6,-22.2000,-43.3740,12.1
2020/09/28 16:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,4,0.4,0.8,-22.3510,-43.6950,77.9
2020/09/28 16:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,5,0.4,0.5,-22.3420,-43.7000,58.4
2020/09/28 16:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,3,2.1,0.9,-21.8140,-42.3940,36.6
2020/09/28 16:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,3,2.1,1,-21.8110,-42.3990,44.9
2020/09/30 15:50:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VARRE-SAI,Mata Atlantica,6,0,0.9,-20.9110,-41.8600,33.8
2020/09/29 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,4,0,1,-21.2630,-41.2620,19.3
2020/09/29 16:45:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PIRAI,Mata Atlantica,0,0.2,0.2,-22.6190,-43.9250,8.3
2020/09/30 17:30:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,0,0.4,1,-22.5000,-44.6430,257.3
2020/09/30 17:30:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,1,0.3,1,-22.5110,-44.6760,47.2
2020/09/30 15:50:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO SEBASTIAO DO ALTO,Mata Atlantica,2,0,1,-21.8510,-42.0220,80.9
