datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,28,0,1,-17.0210,-56.4440,24.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,27,0,1,-17.0200,-56.6090,47.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,56,0,1,-16.3950,-56.0920,403.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,70,0,1,-16.6630,-55.8730,60.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,70,0,1,-16.6610,-55.8610,478.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,25,0,1,-16.6590,-56.3950,23.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,28,0,1,-17.2870,-56.7250,65.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,25,0,1,-17.2840,-56.8860,27
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,25,0,1,-16.6580,-56.3820,71.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,27,0,1,-17.2720,-56.7850,27.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,26,0,1,-17.2700,-56.8800,26.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,24,0,1,-16.6570,-58.4430,84
2020/09/09 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,27,0,1,-17.2700,-56.7710,306.5
